RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05566799722643879,0.757616562868204,4.106751824817518,20,0.05,1.9288885952442874,0.8202322841272514,5.003080082135524,67.29027917928019,462,0.0021645021645021645
