epsilon,TT,L
0.1,0.0,0.0
0.2,0.0,0.0
0.3,2.066666666666667,2.125
0.4,2.3026315789473686,2.1666666666666665
0.5,2.628032345013477,2.316546762589928
0.6,2.923169267707083,2.4973821989528795
0.7,3.5215745647236942,2.885222381635581
0.7999999999999999,4.247398843930636,3.4846560846560846
0.8999999999999999,5.084178498985802,4.212591240875913
0.9999999999999999,5.848401826484018,4.867924528301887
1.0999999999999999,6.43480032599837,5.421909696521095
1.2,7.009730538922156,5.9727148703956345
1.3,7.6839857651245556,6.5708687132593075
1.4,8.173063973063973,6.880778588807786
1.5,8.276210913549969,6.904972375690607
1.5999999999999999,8.365943050465182,6.814796425024826
1.7,8.2065,6.4781872088098265
1.8,8.0265780730897,6.2348401323043
1.9,7.814210832847991,5.96507237256136
2.0,7.605723098012337,5.654291094969061
