epsilon,TT,L
0.1,9.488636363636363,24.041666666666668
0.2,12.046641791044776,18.8
0.3,14.097625329815303,17.0
0.4,16.12998102466793,16.29423076923077
0.5,18.009447674418606,16.247669773635153
0.6,16.13418845584608,12.618110236220472
0.7,15.960030745580323,11.602512849800114
0.7999999999999999,15.297523127424649,10.34528224145035
0.8999999999999999,14.875726744186046,9.771456436931079
0.9999999999999999,15.163647720174891,9.83789008561171
1.0999999999999999,15.723863636363637,10.15911933950463
1.2,16.226633872101196,10.373103448275861
1.3,16.621564136125656,10.49237933954276
1.4,17.297476340694008,10.855808285946384
1.5,17.730173062452973,11.05920799692426
1.5999999999999999,17.751025024741978,10.93920484934926
1.7,17.910864626486703,10.931575433911883
1.8,17.865650969529085,10.74694130401115
1.9,18.081035316884375,10.779808400884304
2.0,18.440112728980743,10.935382863649302
