RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05239933618656651,0.9790638751833578,18.684661799863754,16.315555555555555,120,0.008333333333333333,3.2102389348427764,0.9801306840912122,15.28066528066528,205.1969696969697,535,0.001869158878504673
