RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05043778885936012,0.7041178792264176,13.960125833227304,3.696132596685083,153,0.006535947712418301,1.6474360583944332,0.8326535982107618,4.744377811094453,57.266399197592776,549,0.0018214936247723133
