RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05182983623770089,0.8624407776507107,4.747302158273381,81,0.012345679012345678,2.0072878240191048,0.9170070249959157,5.99359316604378,85.29029793735675,486,0.00205761316872428
