file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
4c+28.07_lc_liner.csv,16,4,0.7479825407211237,7.102385035769393,2.023967329199027,9.967217678363019,0.6915230875258442,10.076710175401265
