epsilon,TT,L
0.1,2.5,2.4444444444444446
0.2,2.263157894736842,2.2641509433962264
0.3,2.7886540600667407,2.4727272727272727
0.4,3.3353443941679237,2.695700110253583
0.5,3.954092419208698,3.0843091334894615
0.6,4.675440504676963,3.556420233463035
0.7,5.60431911475995,4.040922190201729
0.7999999999999999,6.548144668858619,4.598419540229885
0.8999999999999999,7.4988355167394465,5.25283595113438
0.9999999999999999,8.49812473954716,5.911596570028583
1.0999999999999999,9.362937433722163,6.472866730584851
1.2,10.509265343671967,7.278461829892025
1.3,12.179163810829335,8.515994436717664
1.4,13.9433338127427,9.832740213523131
1.5,15.215005108743249,10.644281217208814
1.5999999999999999,16.316006479163597,11.347944630872483
1.7,17.28581990241017,12.019793640766476
1.8,18.24109139704786,12.680118946474087
1.9,19.013723150357997,13.29167558313717
2.0,19.611893815808987,13.642297096842551
