RR,DET,DEratio,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.05244401393687924,0.5284631288766368,10.076710175401265,2.8548026805658973,12,0.08333333333333333,1.2736738462611117,0.6915230875258442,3.6210754240346446,47.75528201359544,526,0.0019011406844106464
