time,data
0,2.5099900000000004e-07
1,2.0989e-07
2,5.0421e-07
3,3.2187700000000004e-07
4,2.3685000000000003e-07
5,3.3102500000000004e-07
6,2.0879900000000002e-07
7,2.9578300000000005e-07
8,1.78441e-07
9,4.4850300000000006e-07
10,2.82635e-07
11,3.55739e-07
12,2.3305e-07
13,4.60586e-07
14,8.110159999999999e-07
15,1.44845e-06
16,1.66248e-06
17,1.41532e-06
18,1.06589e-06
19,1.15807e-06
20,9.04552e-07
21,6.132100000000001e-07
22,5.31615e-07
23,8.751040000000001e-07
24,8.584570000000001e-07
25,8.170430000000001e-07
26,8.235750000000001e-07
27,9.69815e-07
28,1.58999e-06
29,1.15662e-06
30,8.61772e-07
31,2.4654800000000004e-07
32,2.6610800000000004e-07
33,2.083e-07
34,2.0376300000000002e-07
35,2.2841300000000002e-07
36,2.49105e-07
37,2.85928e-07
38,3.4717e-07
39,2.7905e-07
40,9.48266e-08
41,3.3872700000000004e-07
42,2.0053800000000002e-07
43,1.90932e-07
44,3.7505700000000005e-07
45,2.8522500000000004e-07
46,3.1859500000000003e-07
47,8.54607e-07
48,8.703370000000001e-07
49,3.8275500000000004e-07
50,6.89274e-07
51,1.31927e-06
52,9.01583e-07
53,7.14797e-07
54,7.6504e-07
55,7.938899999999999e-07
56,7.83148e-07
57,9.507790000000001e-07
58,4.4326e-07
59,5.889300000000001e-07
60,6.497000000000001e-07
61,1.04513e-06
62,8.29715e-07
63,5.429180000000001e-07
64,5.180280000000001e-07
65,4.3024100000000005e-07
66,3.2412100000000005e-07
67,4.10651e-07
68,5.14043e-07
69,6.818450000000001e-07
70,6.370180000000001e-07
71,5.308160000000001e-07
72,4.7520100000000005e-07
73,2.8313600000000003e-07
74,3.45795e-07
75,3.3333400000000004e-07
76,2.85021e-07
77,3.1074800000000005e-07
78,3.68543e-07
79,4.2338700000000006e-07
80,2.9217900000000004e-07
81,1.9820900000000002e-07
82,3.9483000000000005e-07
83,3.55149e-07
84,2.71966e-07
85,3.11671e-07
86,3.6095e-07
87,2.0822500000000003e-07
88,1.50266e-07
89,1.68013e-07
90,1.41484e-08
91,6.51352e-08
92,1.1612200000000001e-07
93,9.205990000000001e-08
94,4.57136e-08
95,1.0833200000000001e-07
96,1.22544e-07
97,6.02894e-08
98,8.624809999999998e-08
99,3.29241e-08
100,1.85006e-07
101,1.1765300000000001e-07
102,8.95003e-08
103,6.03377e-08
104,2.1181000000000002e-07
105,7.683539999999998e-08
106,7.9641e-08
107,2.1298900000000003e-07
108,2.09355e-07
109,3.75198e-07
110,6.90969e-07
111,1.03943e-06
112,9.350210000000002e-07
113,7.871710000000001e-07
114,5.59497e-07
115,3.78278e-07
116,3.3586400000000005e-07
117,4.1338900000000005e-07
118,3.1073000000000003e-07
119,4.5742100000000006e-07
120,3.34967e-07
121,4.981090000000001e-07
122,5.60287e-07
123,4.6925600000000006e-07
124,4.5462200000000003e-07
125,5.176240000000001e-07
126,3.49146e-07
127,2.8089600000000003e-07
128,3.5810900000000005e-07
129,3.3616e-07
130,2.0453900000000003e-07
131,2.8069700000000004e-07
132,3.2288900000000003e-07
133,2.39851e-07
134,2.5013200000000003e-07
135,2.2046100000000003e-07
136,3.4199900000000004e-07
137,2.8947100000000004e-07
138,3.4862e-07
139,4.96554e-07
140,9.67904e-07
141,7.019420000000001e-07
142,4.2496900000000005e-07
143,4.936740000000001e-07
144,7.99884e-07
145,1.05848e-06
146,8.288730000000001e-07
147,7.78872e-07
148,7.456000000000001e-07
149,6.021750000000001e-07
150,3.8073800000000006e-07
151,6.89788e-07
152,3.8514500000000005e-07
153,2.66979e-07
154,1.8791000000000002e-07
155,1.74496e-07
156,3.07619e-07
157,2.6903600000000003e-07
158,2.97815e-07
159,3.4747600000000003e-07
160,4.20896e-07
161,4.2894200000000003e-07
162,2.59573e-07
163,2.1951e-07
164,1.3410400000000002e-07
165,2.89428e-07
166,3.0579800000000005e-07
167,3.13852e-07
168,2.64057e-07
169,3.1336200000000005e-07
170,7.714059999999998e-08
171,1.34346e-07
172,1.75035e-07
173,2.92822e-07
174,1.62244e-07
175,2.8032100000000004e-07
176,1.52424e-07
177,2.0294700000000002e-07
178,2.1042200000000003e-07
179,2.63088e-07
180,1.5205300000000002e-07
181,2.1631400000000001e-07
182,1.40831e-07
183,1.1911300000000002e-07
184,1.64533e-07
185,1.1617700000000001e-07
186,7.405669999999998e-08
187,1.30244e-07
188,7.53175e-08
189,2.0259200000000002e-07
190,6.77414e-08
191,8.487542162855573e-08
192,1.2199100000000002e-07
193,1.8630700000000003e-07
194,1.1544400000000001e-07
195,2.2021500000000002e-07
196,2.79735e-07
197,9.77413e-08
198,1.26347e-07
199,6.57089e-08
200,1.2181345000000002e-07
201,1.7791800000000002e-07
202,3.40934e-08
203,5.83313e-08
204,8.25692e-08
205,8.065787187499999e-08
206,7.645295000000001e-08
207,7.2248028125e-08
208,7.03367e-08
209,8.43663e-08
210,1.4199100000000002e-07
211,1.81899e-07
212,1.80801e-07
213,1.52099e-08
214,2.3587e-07
215,9.73914e-08
216,2.9885500000000004e-07
217,3.0409e-07
218,2.4280600000000004e-07
219,5.2004e-08
220,7.263017555641296e-08
221,9.65187e-08
222,1.0197252444358705e-07
223,1.04164e-07
224,8.83577e-08
225,5.5492e-08
226,6.27614e-08
227,1.0895800000000002e-07
228,1.0172361798840089e-07
229,8.98912e-08
230,8.182653069550418e-08
231,7.21276e-08
232,5.3724e-08
233,5.06074e-08
234,1.49634e-07
235,1.4141400000000002e-07
236,4.89087e-08
237,1.49386e-07
238,6.43145e-08
239,1.5443600000000002e-07
240,1.60194e-07
241,8.81475e-08
242,1.0368000000000001e-07
243,1.3898400000000002e-07
244,1.2107693703703705e-07
245,8.782096296296294e-08
246,6.991390000000001e-08
247,7.65465e-08
248,8.91475e-08
249,2.31205e-07
250,2.3402300000000003e-07
251,1.71959e-07
252,2.6486100000000003e-07
253,2.0692100000000003e-07
254,2.2779900000000001e-07
255,2.8193400000000004e-07
256,3.77716e-07
257,2.32209e-07
258,3.53614e-07
259,3.95669e-07
260,5.22594e-07
261,4.2166400000000004e-07
262,3.09256e-07
263,2.02324e-07
264,1.37634e-07
265,3.5057900000000003e-07
266,3.74649e-07
267,4.16771e-07
268,2.98724e-07
269,4.04259e-07
270,8.460359999999999e-07
271,2.08981e-07
272,1.28321e-07
273,1.66242e-07
274,2.0236600000000003e-07
275,2.14511e-07
276,2.40018e-07
277,8.62992e-07
278,2.0322e-06
279,1.81332e-06
280,1.44606e-06
281,2.00961e-06
282,1.23209e-06
283,6.400940000000001e-07
284,1.29027e-06
285,7.65032e-07
286,7.69425e-07
287,7.738179999999999e-07
288,5.29855e-07
289,6.01121e-07
290,1.69759e-06
291,6.04279e-07
292,6.11159e-07
293,4.54867e-07
294,2.12096e-06
295,3.04337e-06
296,1.1198e-06
297,4.4369e-07
298,5.88763e-07
299,5.30157e-07
300,6.31339e-07
301,6.33423e-07
302,3.8008200000000005e-07
303,3.1199000000000003e-07
304,2.98751e-07
305,9.24124e-08
306,5.96543e-08
307,3.4798e-08
308,1.9430100000000001e-07
309,3.5027100000000005e-07
310,6.08057e-07
311,1.26686e-06
312,2.43652e-06
313,4.2511200000000003e-07
314,8.006559999999999e-07
315,7.105e-07
316,4.93474e-07
317,3.24735e-07
318,4.32054e-07
319,6.201020000000001e-07
320,2.74029e-07
321,2.5337900000000004e-07
322,4.83343e-07
323,3.01117e-07
324,2.3034800000000002e-07
325,3.1157200000000003e-07
326,2.8469900000000003e-07
327,5.43156e-07
328,1.06333e-06
329,2.4432e-06
330,1.04539e-06
331,3.62189e-07
332,4.14414e-07
333,3.39411e-07
334,3.5210200000000004e-07
335,2.8436000000000004e-07
336,3.5694900000000006e-07
337,1.10339e-07
338,1.39208e-07
339,2.2728600000000001e-07
340,2.6108900000000004e-07
341,2.45843e-07
342,2.5442200000000003e-07
343,1.7927300000000002e-07
344,3.9609700000000003e-07
345,4.2971000000000005e-07
346,1.35346e-07
347,2.4291900000000003e-07
348,2.1532000000000002e-07
349,1.7817500000000002e-07
350,7.72945e-08
351,2.67488e-07
352,9.209400000000001e-07
353,9.144680000000001e-07
354,3.2635900000000004e-07
355,4.91763e-07
356,3.72889e-07
357,4.98199e-06
358,4.91193e-06
359,1.29781e-06
360,7.743049999999999e-07
361,1.8316e-06
362,7.751460000000001e-07
363,4.1443800000000005e-07
364,2.2775400000000002e-07
365,3.3834200000000005e-07
366,2.3594e-07
367,2.58432e-07
368,2.3394400000000002e-07
369,5.41788e-07
370,5.49337e-07
371,3.3746100000000003e-07
372,2.48618e-07
373,3.4162e-07
374,4.4623900000000003e-07
375,5.01974e-07
376,5.403740000000001e-07
377,3.90094e-07
378,3.7482e-07
379,7.75841e-07
380,9.428810000000001e-07
381,7.436930000000001e-07
382,4.57312e-07
383,3.8041000000000006e-07
384,3.6338300000000005e-07
385,3.2277400000000003e-07
386,3.8455200000000004e-07
387,5.07777e-07
388,2.63794e-07
389,6.32897e-07
390,5.625020000000001e-07
391,4.905170000000002e-07
392,5.15125e-07
393,5.23836e-07
394,3.75244e-07
395,2.3275300000000002e-07
396,2.57592e-07
