type,lambda
original,0.6002954592390564
FT_surrogate,0.518111080486872
FT_surrogate,0.5678060328465975
FT_surrogate,0.564516278432428
FT_surrogate,0.5590541960127808
FT_surrogate,0.4001149369181022
FT_surrogate,0.5039660621840704
FT_surrogate,0.5896548042566836
FT_surrogate,0.568863598917159
FT_surrogate,0.5317692393046315
FT_surrogate,0.5007667471537822
FT_surrogate,0.6490299728099128
FT_surrogate,0.4515144612532885
FT_surrogate,0.46903048185100266
FT_surrogate,0.618407150585255
FT_surrogate,0.5216379130532526
FT_surrogate,0.5204620946244314
FT_surrogate,0.6448317196371248
FT_surrogate,0.5585316822984034
FT_surrogate,0.5442793024418585
FT_surrogate,0.5504860986846943
FT_surrogate,0.5258127733483013
FT_surrogate,0.4694049266548576
FT_surrogate,0.5511884856199741
FT_surrogate,0.6484547469780942
FT_surrogate,0.5253924783418802
FT_surrogate,0.5723916701439019
FT_surrogate,0.5768195530300164
FT_surrogate,0.5920337426070748
FT_surrogate,0.47338948996195174
FT_surrogate,0.4273520268657455
FT_surrogate,0.4343057672469641
FT_surrogate,0.5801383505963256
FT_surrogate,0.5985789033425406
FT_surrogate,0.5740923921915534
FT_surrogate,0.62429862044244
FT_surrogate,0.5790061592369964
FT_surrogate,0.5901547469419182
FT_surrogate,0.5460475978248502
FT_surrogate,0.6011281630067896
Shuffle_surrogate,0.40932963524101856
Shuffle_surrogate,0.5370996387333308
Shuffle_surrogate,0.43883249526410534
Shuffle_surrogate,0.4141238556914437
Shuffle_surrogate,0.44483283251746514
Shuffle_surrogate,0.6115863315646967
Shuffle_surrogate,0.4165573733875837
Shuffle_surrogate,0.37099546476691053
Shuffle_surrogate,0.4414054986124258
Shuffle_surrogate,0.4829107520258998
Shuffle_surrogate,0.4610880331646392
Shuffle_surrogate,0.45268774761766983
Shuffle_surrogate,0.5995981463098097
Shuffle_surrogate,0.30170663404840065
Shuffle_surrogate,0.49446271212428283
Shuffle_surrogate,0.5426384920761437
Shuffle_surrogate,0.5367044293071674
Shuffle_surrogate,0.39034298987100563
Shuffle_surrogate,0.6135934397197711
Shuffle_surrogate,0.47613225885511645
Shuffle_surrogate,0.5914822542395582
Shuffle_surrogate,0.40094801815546605
Shuffle_surrogate,0.4055536178482271
Shuffle_surrogate,0.5001095585792901
Shuffle_surrogate,0.3985290615386734
Shuffle_surrogate,0.5898499328116139
Shuffle_surrogate,0.5580808987681657
Shuffle_surrogate,0.5120222552712508
Shuffle_surrogate,0.4146185303620394
Shuffle_surrogate,0.47120126118056355
Shuffle_surrogate,0.4638380511066892
Shuffle_surrogate,0.384924055269108
Shuffle_surrogate,0.4698386582769283
Shuffle_surrogate,0.46634471449783865
Shuffle_surrogate,0.4499711228922276
Shuffle_surrogate,0.489796687837384
Shuffle_surrogate,0.5993240585187498
Shuffle_surrogate,0.4974825079625909
Shuffle_surrogate,0.4865546436134956
