file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
s5_1044+71_lc_liner.csv,21,6,0.6072182988070278,4.372721067101137,1.539519990830256,5.90104445352961,0.8202322841272514,13.609553075647275
