file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks1244-255_lc_liner.csv,3,5,0.7255691357591304,4.543921819304542,1.5674637674915417,5.677231638292532,0.75052076951354,12.149616720514713
