epsilon,TT,L
0.1,4.2492012779552715,11.68421052631579
0.2,6.155405405405405,8.6
0.3,7.710344827586207,8.379947229551451
0.4,8.476679841897234,7.902208201892744
0.5,9.053833605220229,7.575581395348837
0.6,8.973724295506473,7.091085271317829
0.7,8.879187259747392,6.523457862728063
0.7999999999999999,8.71630615640599,6.194796954314721
0.8999999999999999,8.438075246245761,5.801137710357905
0.9999999999999999,8.268127081732,5.567646521818514
1.0999999999999999,8.686228742914304,5.672892938496583
1.2,9.396455800535751,5.96826688364524
1.3,10.286782061369001,6.4449093444909344
1.4,11.456461346872306,7.118427458617332
1.5,12.656688317800997,7.822930238067038
1.5999999999999999,14.194117647058823,8.745844374849433
1.7,16.60179230363732,10.165099268547545
1.8,18.8437428766811,11.529760225669957
1.9,21.201357186921655,12.941991473812424
2.0,23.259487852921865,14.22775974025974
