type,lambda
original,1.8707016285262092
FT_surrogate,1.2138094075547305
FT_surrogate,1.2103692730830407
FT_surrogate,1.2956691211257467
FT_surrogate,1.1932455800227693
FT_surrogate,1.1166659014420364
FT_surrogate,0.9189255472514395
FT_surrogate,1.24822153344794
FT_surrogate,1.2035102021171435
FT_surrogate,1.1530902837165657
FT_surrogate,1.407088007798246
FT_surrogate,1.0175413589805387
FT_surrogate,1.604514202207055
FT_surrogate,1.0412800213903588
FT_surrogate,1.0081809083594435
FT_surrogate,0.9130608714912537
FT_surrogate,1.1305139480982362
FT_surrogate,1.147019991242643
FT_surrogate,1.1998287724930596
FT_surrogate,1.1868722192015193
FT_surrogate,1.521336030249964
FT_surrogate,1.6071631605035406
FT_surrogate,1.1978180828205072
FT_surrogate,1.5920491656643456
FT_surrogate,1.2974211088286887
FT_surrogate,1.448653684942682
FT_surrogate,1.3121370270155495
FT_surrogate,1.1413267647866894
FT_surrogate,1.1599617060407397
FT_surrogate,0.9061316502034984
FT_surrogate,1.5116089763819072
FT_surrogate,1.1253003546216322
FT_surrogate,0.8919171246440211
FT_surrogate,1.4089803907662037
FT_surrogate,0.9644682251198695
FT_surrogate,1.0969179207878819
FT_surrogate,0.9734329387302261
FT_surrogate,1.0217336317250283
FT_surrogate,1.297329088123036
FT_surrogate,1.4056100820754602
Shuffle_surrogate,0.8411772612372145
Shuffle_surrogate,0.75605990048859
Shuffle_surrogate,1.4409977132588594
Shuffle_surrogate,1.005342595605066
Shuffle_surrogate,0.9701064706747526
Shuffle_surrogate,0.9079663341770529
Shuffle_surrogate,1.1010594486144618
Shuffle_surrogate,0.8605938570596777
Shuffle_surrogate,0.9642838382772201
Shuffle_surrogate,1.55374680918113
Shuffle_surrogate,1.093609854623074
Shuffle_surrogate,0.4647225006702988
Shuffle_surrogate,0.7547146422470805
Shuffle_surrogate,1.2229591823099073
Shuffle_surrogate,1.0921558916560383
Shuffle_surrogate,0.9333024547727025
Shuffle_surrogate,0.7408370893591407
Shuffle_surrogate,0.8462587482109901
Shuffle_surrogate,0.9885800672925935
Shuffle_surrogate,1.0712759550582025
Shuffle_surrogate,1.2145940917741125
Shuffle_surrogate,0.8971176383675166
Shuffle_surrogate,1.239671327360894
Shuffle_surrogate,1.2834173972230045
Shuffle_surrogate,0.379192063830811
Shuffle_surrogate,1.0250692770665044
Shuffle_surrogate,1.4595572048192313
Shuffle_surrogate,0.9085521832650045
Shuffle_surrogate,1.4090679053911874
Shuffle_surrogate,1.2395899444876932
Shuffle_surrogate,0.6770958545159154
Shuffle_surrogate,1.383908132309767
Shuffle_surrogate,1.0778420602384409
Shuffle_surrogate,1.608390925149277
Shuffle_surrogate,1.1473558218480941
Shuffle_surrogate,0.7079472934131018
Shuffle_surrogate,0.9623824052139167
Shuffle_surrogate,1.4830599560460844
Shuffle_surrogate,1.2002526316308173
