epsilon,TT,L
0.1,2.8735632183908044,6.8076923076923075
0.2,4.047457627118644,7.4875
0.3,4.7624784853700515,6.346153846153846
0.4,5.23109243697479,5.553956834532374
0.5,5.656918687589158,5.409226190476191
0.6,5.7435406698564595,5.145161290322581
0.7,5.959945224238274,4.967474489795919
0.7999999999999999,6.16596794081381,4.925990422289943
0.8999999999999999,6.69016553067186,5.0792937399678975
0.9999999999999999,7.088804912612187,5.302484787018256
1.0999999999999999,7.477378886961164,5.4461953141198425
1.2,7.816478529035261,5.570599613152805
1.3,8.269866001869742,5.82916280506642
1.4,8.845299636224393,6.11952744961779
1.5,9.407330877728866,6.4336669232743136
1.5999999999999999,10.164525993883792,6.874938574938575
1.7,10.903348291335865,7.307673860911271
1.8,11.605920602327172,7.804340050077501
1.9,12.314673959490642,8.199905815870025
2.0,13.147018150388936,8.703646878319367
