RR,DET,L,L_max,DIV,L_entr,LAM,TT,W,W_max,W_div
0.040071949283499185,0.8202740688685874,4.951219512195122,100,0.01,1.8559103361306413,0.8937104708362614,5.922002328288708,89.73739703459637,533,0.001876172607879925
