file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio,rank,group
pks0454-234_lc_liner.csv,8,4,0.5870003549871426,3.5222283766009364,1.3549942641938026,4.376315389363282,0.7040973290448889,12.595239874312826,110,Low
pks0336-01_lc_liner.csv,4,4,0.77454444222511,5.453761841537836,1.7809041367246035,6.926400561394651,0.7725866336633663,12.547084415743553,111,Low
b2_0619+33_lc_liner.csv,14,10,0.7427178583705146,3.876455411449883,1.3968631661719766,5.181470202883951,0.8904645476772616,12.511259497492244,112,Low
og050_lc_liner.csv,4,5,0.748970531287135,4.288324403088447,1.5195637716538541,5.137172114454749,0.7749793559042114,12.20950696315369,113,Low
pks0426-380_lc_liner.csv,15,4,0.5644440142912664,3.514941085041547,1.4589002003043772,4.417789802041282,0.7277173913043479,12.194364994387996,114,Low
pks1244-255_lc_liner.csv,3,5,0.7255691357591304,4.543921819304542,1.5674637674915417,5.677231638292532,0.75052076951354,12.149616720514713,115,Low
pks0208-512_lc_liner.csv,29,5,0.4736887134510964,2.886634327815659,1.123707159708088,3.83593014743369,0.4686208192408869,11.831338042042837,116,Low
b3_1343+451_lc_liner.csv,14,4,0.6532579970506616,3.83667824943167,1.5972358532272808,4.861187750280871,0.6914796152084288,11.79072315558802,117,Low
s4_1144+40_lc_liner.csv,16,5,0.6781100553823156,4.181960016703858,1.7824692455378088,5.492441921793873,0.7776637842591235,11.784871496515319,118,Low
mg1_j123931+0443_lc_liner.csv,12,6,0.7351527929972334,5.997585450350428,1.8337985804597925,8.201580112045752,0.7905703218912782,11.504277865971646,119,Low
mg1_j021114+1051_lc_liner.csv,3,4,0.6752594147012629,5.11976965214263,1.7653015210511533,5.560557465497718,0.7107303651825913,11.382880034314306,120,Low
b2_1520+31_lc_liner.csv,36,4,0.5430876324801115,3.423639145140874,1.3634127486351262,4.561868164541119,0.6501047020750048,11.231129083128153,121,Low
txs0059+581_lc_liner.csv,12,5,0.7916637169531034,5.144669907343942,1.9718186526873105,6.689147140718978,0.7639296187683284,11.20490121988975,122,Low
pks1510-089_lc_liner.csv,5,5,0.6649332315443449,5.259130885221617,1.592873033672999,7.645468318151033,0.7194262396438729,10.982298346645067,123,Low
4c+38.41_lc_liner.csv,18,4,0.6981222234317739,4.811996900414917,1.7152913621411858,6.793683920734677,0.707469745444429,10.63958135217672,124,Low
4c+01.02_lc_liner.csv,24,5,0.7196238836611023,5.193912495730323,1.7814545238853938,7.29319832104026,0.766317960807426,10.564755174550955,125,Low
w_comae_lc_liner.csv,3,4,0.6410789006090053,4.007857335113789,1.6132800552983002,4.433216123784969,0.649390243902439,10.358855509286801,126,Low
4c+01.28_lc_liner.csv,7,4,0.6531847915848892,3.9247859926675672,1.6417851951946443,4.84743691424028,0.6902844198338787,10.318087738471785,127,Low
4c+28.07_lc_liner.csv,16,4,0.7479825407211237,7.102385035769393,2.023967329199027,9.967217678363019,0.6915230875258442,10.076710175401265,128,Low
3c273_lc_liner.csv,8,5,0.813030493281737,6.851768961124653,1.8935843955788427,10.375092904156663,0.6894944189100459,9.84752294970229,129,Low
oj287_lc_liner.csv,4,5,0.5510621476712656,3.5572627304656947,1.2946008153736552,4.2424971120009465,0.629182775629916,9.374836765754257,130,Low
bl_lac_lc_liner.csv,9,4,0.43174879171589386,2.715313829906498,1.040890711863891,3.45157331693286,0.5901583863544064,9.252614450849181,131,Low
s5_0716+71_lc_liner.csv,3,4,0.4618346019327547,3.20203230217151,1.0209005705517746,3.9176069215222977,0.5903210057366044,9.179449747739483,132,Low
s4_1749+70_lc_liner.csv,3,4,0.7188725985875053,4.765342051450856,1.4320736076748706,6.690361096369432,0.6482384493477996,9.052808474832865,133,Low
pks0727-11_lc_liner.csv,34,4,0.5285240296107421,3.0546041415983534,1.2993922414525172,4.336734651997366,0.4992068887378201,8.150485255925304,134,Low
pks0537-441_lc_liner.csv,82,6,0.5015567478237356,3.0653811119468624,1.2298950673355893,4.72807048507371,0.5288035450516987,8.101014773230583,135,Low
ox169_lc_liner.csv,2,4,0.5142349614604003,5.221077207076135,2.1194990826087716,4.946239890181085,0.6067576791808874,7.904710829479669,136,Low
ton599_lc_liner.csv,8,4,0.75254670476616,5.729442669684781,1.8328413716493046,8.197460199480426,0.6266364225534673,7.8202197283406045,137,Low
1ES1959+650_lc_liner.csv,10,4,0.527895245584139,2.8901705883290605,1.0960233462847004,3.8657317047150883,0.5826419910657307,7.330380107587532,138,Low
s3_0218+35_lc_liner.csv,9,4,0.876976339688483,49.93771058429022,3.3547707412714907,66.7998816293869,0.5901237593432177,7.04092988549084,139,Low
txs0506+056_lc_liner.csv,10,4,0.5261223804887589,3.072679426389768,1.1779434808542626,4.057648120013559,0.5625670600858369,6.892407021047082,140,Low
s5_1803+784_lc_liner.csv,2,5,0.5515690484370614,5.5335792833700195,2.1669687264473994,5.358591080870315,0.5299745670340318,6.738118437504717,141,Low
aplibrae_lc_liner.csv,2,4,0.40358911974179373,4.14428942973325,1.7654798290386147,4.044943489793448,0.48106530916314877,5.825735880521898,142,Low
mkn421_lc_liner.csv,6,4,0.38715879197460623,2.4832042945894317,0.7859411356880461,3.146250317205653,0.38823529411764707,4.676968421052631,143,Low
3c66a_lc_liner.csv,2,4,0.37135036850926034,4.777067308903095,1.9148953471489065,4.128254066937878,0.3729315134678101,4.347104821710289,144,Low
pks2155-304_lc_liner.csv,2,4,0.24494161028673625,3.3038132276023306,1.3793448374184796,3.3710686439105437,0.27716458180034337,2.7777320926470086,145,Low
