time,original,missing,interpolated,mask
0,1.0,1.0,1.0,0
1,1.0,,1.013,1
2,1.026,1.026,1.026,0
3,1.0751566666666668,,1.1264690355362978,1
4,1.1456131764000002,,1.2269380710725957,1
5,1.236317170692351,,1.3274071066088937,1
6,1.346883543428101,,1.4278761421451915,1
7,1.4774923478684758,,1.5283451776814894,1
8,1.6288142132177872,1.6288142132177872,1.6288142132177872,0
9,1.8019572717941623,,1.8259167033893637,1
10,1.998430804872221,,2.0230191935609403,1
11,2.220121683732517,2.220121683732517,2.220121683732517,0
12,2.4692802570439603,,2.200807825623548,1
13,2.748512641279831,,2.1814939675145784,1
14,3.0607764129637878,,2.1621801094056092,1
15,3.4093764662250017,,2.1428662512966397,1
16,3.7979572522780254,,2.1235523931876705,1
17,4.230486703839468,,2.104238535078701,1
18,4.711225790837451,,2.084924676969732,1
19,5.2446757591584845,,2.0656108188607627,1
20,5.835492566428736,,2.046296960751793,1
21,6.488354752059635,,2.026983102642824,1
22,7.207766916232549,,2.0076692445338544,1
23,7.997776210491928,,1.9883553864248853,1
24,8.861574088902051,,1.969041528315916,1
25,9.800950821048652,,1.9497276702069466,1
26,10.815567490076651,,1.9304138120979775,1
27,11.902012164606651,,1.9110999539890081,1
28,13.052618140640684,,1.8917860958800388,1
29,14.254049243671066,,1.8724722377710694,1
30,15.485708870384482,,1.8531583796621,1
31,16.718115085128414,,1.833844521553131,1
32,17.911509580079926,,1.8145306634441614,1
33,19.01512781856343,,1.7952168053351922,1
34,19.96772045447606,,1.7759029472262229,1
35,20.700011599171194,,1.7565890891172535,1
36,21.139691785369237,,1.7372752310082842,1
37,21.21913659552547,,1.7179613728993148,1
38,20.8852397709095,,1.6986475147903457,1
39,20.109666994774575,,1.6793336566813764,1
40,18.89688574723792,,1.660019798572407,1
41,17.287144888755957,,1.6407059404634377,1
42,15.352659499629421,,1.6213920823544683,1
43,13.187442363675881,,1.6020782242454992,1
44,10.893524789236814,,1.5827643661365296,1
45,8.567457514809934,,1.5634505080275605,1
46,6.290380611211302,,1.5441366499185911,1
47,4.123128629880224,,1.5248227918096218,1
48,2.105941502003087,,1.5055089337006526,1
49,0.26124794606816404,,1.486195075591683,1
50,-1.402176878776669,,1.466881217482714,1
51,-2.8849607994028545,,1.4475673593737446,1
52,-4.193505440814818,,1.4282535012647752,1
53,-5.337235529908805,,1.4089396431558059,1
54,-6.326708813173147,,1.3896257850468365,1
55,-7.172444917188675,,1.3703119269378674,1
56,-7.884300585096533,,1.3509980688288978,1
57,-8.471232412345087,,1.3316842107199287,1
58,-8.94131683005068,,1.3123703526109594,1
59,-9.301926140536604,,1.29305649450199,1
60,-9.559983669665641,,1.2737426363930209,1
61,-9.722240009044238,,1.2544287782840513,1
62,-9.795527167951455,,1.2351149201750822,1
63,-9.786959863063755,,1.2158010620661128,1
64,-9.704064381179656,,1.1964872039571435,1
65,-9.554826040694806,,1.1771733458481741,1
66,-9.34765618641697,,1.1578594877392048,1
67,-9.0912883418306,,1.1385456296302356,1
68,-8.79461987938282,,1.1192317715212663,1
69,-8.46651971878535,,1.099917913412297,1
70,-8.115623825975026,,1.0806040553033276,1
71,-7.750138808220905,,1.0612901971943582,1
72,-7.377670248466057,,1.041976339085389,1
73,-7.005087432787066,,1.0226624809764198,1
74,-6.638430712627216,,1.0033486228674504,1
75,-6.282862710751996,,0.9840347647584811,1
