file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
pks2155-304_lc_liner.csv,2,4,0.24494161028673625,3.3038132276023306,1.3793448374184796,3.3710686439105437,0.27716458180034337,2.7777320926470086
