type,lambda
original,2.3793936815241237
PPS_surrogate,0.5739627162447443
PPS_surrogate,0.9042378177406978
PPS_surrogate,0.7471425409906431
PPS_surrogate,0.036516094328189766
PPS_surrogate,1.0548959784272445
PPS_surrogate,0.6891730409238346
PPS_surrogate,1.497894957111407
PPS_surrogate,0.5126402074526792
PPS_surrogate,0.9294095407650805
PPS_surrogate,0.9487350391138495
PPS_surrogate,0.8842466555286046
PPS_surrogate,0.9086051716972154
PPS_surrogate,1.1210553577618103
PPS_surrogate,0.9112150897340388
PPS_surrogate,0.37381709016133896
PPS_surrogate,0.8455676327508421
PPS_surrogate,0.7055825258964912
PPS_surrogate,0.660280432092287
PPS_surrogate,0.6828002055667297
PPS_surrogate,1.2190690130454356
PPS_surrogate,0.7360603214720874
PPS_surrogate,0.6795777762455052
PPS_surrogate,0.5749409882240532
PPS_surrogate,0.83615834863784
PPS_surrogate,0.36676724321399135
PPS_surrogate,0.7755160300105476
PPS_surrogate,0.9964468619593256
PPS_surrogate,0.6479725472565449
PPS_surrogate,0.6695597225711998
PPS_surrogate,0.5843512289529892
PPS_surrogate,1.1085116315693035
PPS_surrogate,0.4682335224995073
PPS_surrogate,0.5413325822373747
PPS_surrogate,1.1425114675235983
PPS_surrogate,0.6334995344803884
PPS_surrogate,0.28849623373818645
PPS_surrogate,0.9025291689951116
PPS_surrogate,1.5516220798620808
PPS_surrogate,0.37409393663279017
