file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
mg2_j071354+1934_lc_liner.csv,10,3,0.9695955500493421,25.72300310472334,3.039982328745819,25.353538658820767,0.987375415282392,20.408207167691305
