epsilon,TT,L
0.1,3.35195530726257,8.76923076923077
0.2,4.855711422845691,5.845070422535211
0.3,6.054025423728813,5.766045548654244
0.4,6.918979744936234,6.1645919778699865
0.5,7.666470933646506,6.339
0.6,8.539220522940306,6.7118914604948126
0.7,9.961609620721553,7.602453102453103
0.7999999999999999,11.288189694482444,8.363636363636363
0.8999999999999999,12.276633840644584,8.881500987491771
0.9999999999999999,12.983065566652193,9.298422712933753
1.0999999999999999,13.734867860187553,9.675970873786408
1.2,14.659246575342467,10.204572803850782
1.3,15.302822925577416,10.46081319976429
1.4,15.545073375262055,10.448354143019296
1.5,15.657701711491443,10.498625618471689
1.5999999999999999,16.146807645384303,10.665407447382623
1.7,16.562221321443047,10.899839314408142
1.8,16.97056451612903,11.19615179048637
1.9,17.59131134352373,11.65720407070166
2.0,18.34820717131474,12.247995724211652
