file,tau,m,mD,mL,mEN,mTT,mLAM,mDEratio
s4_1749+70_lc_liner.csv,3,4,0.7188725985875053,4.765342051450856,1.4320736076748706,6.690361096369432,0.6482384493477996,9.052808474832865
