epsilon,TT,L
0.1,2.5172413793103448,2.3
0.2,2.6627634660421546,2.5384615384615383
0.3,3.284114765570329,2.920152091254753
0.4,3.811642791831759,3.2230933713471135
0.5,4.441674087266251,3.592201166180758
0.6,4.936068462119305,3.910041332360807
0.7,5.341119173044429,4.057976233345337
0.7999999999999999,5.567287277478361,4.08349677780891
0.8999999999999999,5.774500277623543,4.223030018761726
0.9999999999999999,5.968237642930607,4.303890432711394
1.0999999999999999,6.156302249069629,4.356850017082337
1.2,6.44154685176004,4.521769071849414
1.3,6.8743879472693035,4.789660559579605
1.4,7.458209297000229,5.168886485024677
1.5,8.065734454386044,5.505795981452859
1.5999999999999999,8.819155696777122,5.942530922930542
1.7,9.727085092410169,6.471953330341688
1.8,10.71040258595357,7.000652400835073
1.9,11.907205752097118,7.71081783369803
2.0,13.342542677448337,8.685581463990555
